NumberRangeMapID,NumberRange,NumberRangeClassification,NumberRangeBespokeFlag,NumberRangeType,NumberRangeSource,NumberRangeStartDate,NumberRangeEndDate
498688,79780,RUSSIA.LMTS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498689,79781,RUSSIA.LMTS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498690,79782,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498691,79783,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498692,79784,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498693,79785,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498694,79786,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498695,79787,RUSSIA.LMTS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498696,79788,RUSSIA.LMTS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498697,79789,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498698,79921,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498699,79926,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498700,79927,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498701,79928,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498702,79929,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498703,79960,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498704,79961,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498705,79962,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498706,79964,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498707,79965,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498708,79966,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498709,79967,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498710,79968,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498711,79969,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498712,79970,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498713,79971,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498714,79972,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498715,79973,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498716,79975,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498717,79976,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498718,79977,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498719,79978,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498720,79979,RUSSIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498730,82101,KOREA.SOUTH.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498731,84162,VIETNAM.VIETTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498732,84163,VIETNAM.VIETTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498733,84164,VIETNAM.VIETTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498734,84165,VIETNAM.VIETTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498735,84166,VIETNAM.VIETTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498736,84167,VIETNAM.VIETTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498737,84168,VIETNAM.VIETTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498738,84169,VIETNAM.VIETTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498739,84186,VIETNAM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498740,84188,VIETNAM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498741,84199,VIETNAM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498742,84202,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498743,84206,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498744,84222,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498745,84226,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498746,84252,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498747,84256,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498748,84262,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498749,84266,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498750,84272,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498751,84276,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498752,84292,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498753,84296,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498754,84302,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498755,84306,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498756,84312,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498757,84316,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498758,84332,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498759,84336,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498760,84362,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498761,84366,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498762,84372,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498763,84376,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498764,84382,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498765,84386,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498766,84392,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498767,84396,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498768,84522,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498769,84526,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498770,84532,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498771,84536,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498772,84542,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498773,84546,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498774,84552,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498775,84556,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498776,84562,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498777,84566,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498778,84572,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498779,84576,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498780,84582,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498781,84586,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498782,84592,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498783,84596,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498784,84602,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498785,84606,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498786,84612,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498787,84616,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498788,84622,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498789,84626,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498790,84632,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498791,84636,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498792,84642,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498793,84646,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498794,84662,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498795,84666,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498796,84672,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498797,84676,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498798,84682,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498799,84686,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498800,84702,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498801,84706,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498802,84722,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498803,84726,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498804,84732,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498805,84736,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498806,84742,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498807,84746,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498808,84752,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498809,84756,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498810,84762,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498811,84766,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498812,84772,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498813,84776,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498814,84792,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498815,84796,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498816,84860,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498817,84861,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498818,84862,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498819,84863,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498820,84864,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498821,84865,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498822,84866,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498823,84867,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498824,84868,VIETNAM.VIETTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498825,84869,VIETNAM.VIETTEL,0,GCI_INTL,5,2016-08-01,NULL
498826,84880,VIETNAM.HO.CHI.MIN,0,GCI_INTL,5,2016-08-01,NULL
498827,84881,VIETNAM.HO.CHI.MIN,0,GCI_INTL,5,2016-08-01,NULL
498828,84882,VIETNAM.HO.CHI.MIN,0,GCI_INTL,5,2016-08-01,NULL
498829,84883,VIETNAM.HO.CHI.MIN,0,GCI_INTL,5,2016-08-01,NULL
498830,84884,VIETNAM.HO.CHI.MIN,0,GCI_INTL,5,2016-08-01,NULL
498831,84885,VIETNAM.HO.CHI.MIN,0,GCI_INTL,5,2016-08-01,NULL
498832,84886,VIETNAM.HO.CHI.MIN,0,GCI_INTL,5,2016-08-01,NULL
498833,84887,VIETNAM.HO.CHI.MIN,0,GCI_INTL,5,2016-08-01,NULL
498834,84888,VIETNAM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498835,84889,VIETNAM.HO.CHI.MIN,0,GCI_INTL,5,2016-08-01,NULL
498836,84898,VIETNAM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498837,85217,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498838,85248,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498839,85249,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498840,85251,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498841,85252,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498842,85253,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498843,85254,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498844,85255,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498845,85256,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498846,85257,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498847,85259,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498848,85284,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498849,85286,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498850,85287,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498851,85289,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498852,85291,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498853,85292,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498854,85293,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498855,85294,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498856,85295,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498857,85296,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498858,85297,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498859,85298,HONG.KONG.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498860,85539,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498861,85560,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498862,85561,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498863,85566,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498864,85567,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498865,85568,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498866,85569,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498867,85570,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498868,85571,CAMBODIA.ONNET.VIE.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498869,85576,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498870,85577,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498871,85578,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498872,85579,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498873,85580,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498874,85581,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498875,85582,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498876,85583,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498877,85584,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498878,85585,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498879,85586,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498880,85587,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498881,85588,CAMBODIA.ONNET.VIE.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498882,85589,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498883,85590,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498884,85591,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498885,85592,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498886,85593,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498887,85594,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498888,85595,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498889,85596,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498890,85597,CAMBODIA.ONNET.VIE.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498891,85598,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498892,85599,CAMBODIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498893,86130,CHINA.UNICOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498894,86131,CHINA.UNICOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498895,86132,CHINA.UNICOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498896,86133,CHINA.TELECOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498897,86134,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498898,86135,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498899,86136,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498900,86137,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498901,86138,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498902,86139,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498903,86145,CHINA.UNICOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498904,86147,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498905,86150,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498906,86151,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498907,86152,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498908,86153,CHINA.TELECOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498909,86155,CHINA.UNICOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498910,86156,CHINA.UNICOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498911,86157,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498912,86158,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498913,86159,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498914,86170,CHINA.TELECOM.MOBILE,0,GCI_INTL_Mobile,5,2016-09-02,NULL
498917,86173,CHINA.TELECOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498919,86176,CHINA.UNICOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498920,86177,CHINA.TELECOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498921,86178,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498922,86179,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-09-02,NULL
498923,86180,CHINA.TELECOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498924,86181,CHINA.TELECOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498925,86182,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498926,86183,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498927,86184,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498928,86185,CHINA.UNICOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498929,86186,CHINA.UNICOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498930,86187,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498931,86188,CHINA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498932,86189,CHINA.TELECOM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498933,87030,INMARSAT.SNAC.B,0,GCI_INTL,5,2016-08-01,NULL
498934,87031,INMARSAT.SNAC.B,0,GCI_INTL,5,2016-08-01,NULL
498935,87032,INMARSAT.SNAC.B,0,GCI_INTL,5,2016-08-01,NULL
498936,87033,INMARSAT.SNAC.B,0,GCI_INTL,5,2016-08-01,NULL
498937,87034,INMARSAT.SNAC.B,0,GCI_INTL,5,2016-08-01,NULL
498938,87035,INMARSAT.SNAC.B,0,GCI_INTL,5,2016-08-01,NULL
498939,87036,INMARSAT.SNAC.B,0,GCI_INTL,5,2016-08-01,NULL
498940,87037,INMARSAT.SNAC.B,0,GCI_INTL,5,2016-08-01,NULL
498941,87038,INMARSAT.SNAC.B,0,GCI_INTL,5,2016-08-01,NULL
498942,87039,INMARSAT.SNAC.B.HSD,0,GCI_INTL,5,2016-08-01,NULL
498943,87060,INMARSAT.SNAC.M4.HSD,0,GCI_INTL,5,2016-08-01,NULL
498944,87061,INMARSAT.SNAC.M,0,GCI_INTL,5,2016-08-01,NULL
498945,87062,INMARSAT.SNAC.M,0,GCI_INTL,5,2016-08-01,NULL
498946,87063,INMARSAT.SNAC.M,0,GCI_INTL,5,2016-08-01,NULL
498947,87064,INMARSAT.SNAC.M,0,GCI_INTL,5,2016-08-01,NULL
498948,87065,INMARSAT.SNAC.M,0,GCI_INTL,5,2016-08-01,NULL
498949,87066,INMARSAT.SNAC.M,0,GCI_INTL,5,2016-08-01,NULL
498950,87067,INMARSAT.SNAC.M,0,GCI_INTL,5,2016-08-01,NULL
498951,87068,INMARSAT.SNAC.M,0,GCI_INTL,5,2016-08-01,NULL
498952,87069,INMARSAT.SNAC.M,0,GCI_INTL,5,2016-08-01,NULL
498953,87076,INMARSAT.SNAC.MM,0,GCI_INTL,5,2016-08-01,NULL
498954,87077,INMARSAT.BGAN,0,GCI_INTL,5,2016-08-01,NULL
498955,87078,INMARSAT.BGAN.HSD,0,GCI_INTL,5,2016-08-01,NULL
498956,87810,UPT.VISIONNG,0,GCI_INTL,5,2016-08-01,NULL
498957,88011,BANGLADESH.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498958,88015,BANGLADESH.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498959,88016,BANGLADESH.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498960,88017,BANGLADESH.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498961,88018,BANGLADESH.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498962,88019,BANGLADESH.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498963,88213,EMSAT,0,GCI_INTL,5,2016-08-01,NULL
498964,88216,THURAYA,0,GCI_INTL,5,2016-08-01,NULL
498965,88232,MCP.SATELLITE,0,GCI_INTL,5,2016-08-01,NULL
498966,88234,ANTARCTICA.GSM.AQ,0,GCI_INTL,5,2016-08-01,NULL
498967,88236,ONAIR,0,GCI_INTL,5,2016-08-01,NULL
498968,88239,INTL.NETWORK.VODAF,0,GCI_INTL,5,2016-08-01,NULL
498969,88242,SEANET,0,GCI_INTL,5,2016-08-01,NULL
498970,88298,ONAIR,0,GCI_INTL,5,2016-08-01,NULL
498971,88299,AEROMOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498972,88694,TAIWAN.NON.CHT.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498973,90212,TURKEY.ISTANBUL,0,GCI_INTL,5,2016-09-02,NULL
498974,90216,TURKEY.ISTANBUL,0,GCI_INTL,5,2016-08-01,NULL
498975,90224,TURKEY.CITIES,0,GCI_INTL,5,2016-08-01,NULL
498976,90232,TURKEY.CITIES,0,GCI_INTL,5,2016-08-01,NULL
498977,90242,TURKEY.CITIES,0,GCI_INTL,5,2016-08-01,NULL
498978,90262,TURKEY.CITIES,0,GCI_INTL,5,2016-08-01,NULL
498979,90312,TURKEY.CITIES,0,GCI_INTL,5,2016-08-01,NULL
498980,90322,TURKEY.CITIES,0,GCI_INTL,5,2016-08-01,NULL
498981,90332,TURKEY.CITIES,0,GCI_INTL,5,2016-08-01,NULL
498982,90342,TURKEY.CITIES,0,GCI_INTL,5,2016-09-02,NULL
498983,90362,TURKEY.CITIES,0,GCI_INTL,5,2016-08-01,NULL
498984,90392,CYPRUS.NORTHERN,0,GCI_INTL,5,2016-08-01,NULL
498985,90442,TURKEY.CITIES,0,GCI_INTL,5,2016-09-02,NULL
498986,90444,TURKEY.NOMADIC,0,GCI_INTL,5,2016-08-01,NULL
498987,90462,TURKEY.CITIES,0,GCI_INTL,5,2016-08-01,NULL
498988,90530,TURKEY.TURKCELL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498989,90531,TURKEY.TURKCELL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498990,90532,TURKEY.TURKCELL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498991,90534,TURKEY.TURKCELL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498992,90535,TURKEY.TURKCELL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498993,90536,TURKEY.TURKCELL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498994,90537,TURKEY.TURKCELL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498995,90538,TURKEY.TURKCELL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498996,90540,TURKEY.TELSIM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498997,90541,TURKEY.TELSIM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498998,90543,TURKEY.TELSIM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
498999,90544,TURKEY.TELSIM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
499000,90545,TURKEY.TELSIM.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
